Customer_ID, Name             , Gender, Age, Phone     , Email                         , UPI_ID                         , Bank                , IFSC       , Account_Number, Aadhaar_Number, City     , Balance_INR
        675, Vihaan Pillai    , Other ,  70, 9625777795, vihaanpillai119@gmail.com     , vihaanpillai1265@okkotak       , ICICI               , BIAD1399618,   462315000000,   742108000000, Kolkata  ,      499485
        676, Arjun Patel      , Female,  63, 9928239015, arjunpatel6044@gmail.com      , arjunpatel9449@okyesbank       , Axis Bank           , DQDG2399285,   251049000000,   510641000000, Bengaluru,      166965
        677, Ananya Mehta     , Female,  74, 9087117704, ananyamehta9104@gmail.com     , ananyamehta4621@okkotak        , Canara Bank         , VONX3826706,   142852000000,   606995000000, Kolkata  ,        7277
        678, Aditya Mehta     , Other ,  51, 9102298901, adityamehta4970@gmail.com     , adityamehta5152@okyesbank      , SBI                 , RCRK7449293,   991512000000,   214823000000, Pune     ,      263381
        679, Aditya Patel     , Other ,  32, 9848599278, adityapatel8186@gmail.com     , adityapatel8180@okyesbank      , ICICI               , YVIO3949816,   630682000000,   514816000000, Mumbai   ,      282158
        680, Diya Iyer        , Other ,  25, 9183745340, diyaiyer5844@gmail.com        , diyaiyer3103@oksbi             , Axis Bank           , VSEY5600501,   958014000000,   723145000000, Bengaluru,      319674
        681, Ishaan Jain      , Male  ,  65, 9230238223, ishaanjain5054@gmail.com      , ishaanjain101@okkotak          , Punjab National Bank, QZDI3250011,   275037000000,   891158000000, Bengaluru,      388217
        682, Krishna Shetty   , Other ,  52, 9880790194, krishnashetty6264@gmail.com   , krishnashetty9883@okkotak      , HDFC                , FIRE6572480,   509563000000,   720844000000, Kolkata  ,      140350
        683, Ananya Patel     , Female,  41, 9519426042, ananyapatel8498@gmail.com     , ananyapatel4812@okyesbank      , HDFC                , WYOV4603008,   261927000000,   615343000000, Bengaluru,      338476
        684, Kiara Khanna     , Male  ,  69, 9129311215, kiarakhanna5936@gmail.com     , kiarakhanna2390@okicici        , SBI                 , EBEP6009841,   989084000000,   881169000000, Hyderabad,      356495
        685, Krishna Shetty   , Other ,  69, 9107931314, krishnashetty6256@gmail.com   , krishnashetty1200@oksbi        , HDFC                , HEOE4107625,   159501000000,   659213000000, Bengaluru,      247659
        686, Myra Yadav       , Male  ,  72, 9651376630, myrayadav9764@gmail.com       , myrayadav827@okyesbank         , Axis Bank           , ZAMK6429614,   526892000000,   813462000000, Delhi    ,       93629
        687, Reyansh Shetty   , Male  ,  54, 9657479780, reyanshshetty4550@gmail.com   , reyanshshetty1122@okhdfcbank   , ICICI               , DVUX3146138,   695704000000,   690316000000, Kolkata  ,      418623
        688, Myra Nair        , Female,  21, 9253790430, myranair1623@gmail.com        , myranair4753@okaxis            , ICICI               , WUOG7193011,   566897000000,    67070197577, Mumbai   ,       43502
        689, Arjun Nair       , Male  ,  72, 9959245399, arjunnair1467@gmail.com       , arjunnair4862@okyesbank        , ICICI               , JSJB3557808,   684356000000,   434264000000, Ahmedabad,      362239
        690, Anika Yadav      , Other ,  29, 9561661220, anikayadav2963@gmail.com      , anikayadav1412@okkotak         , Canara Bank         , GAVR1338194,   724486000000,   632070000000, Mumbai   ,      183679
        691, Krishna Nair     , Male  ,  36, 9095880653, krishnanair1916@gmail.com     , krishnanair8137@okkotak        , ICICI               , WNQE5439411,   403022000000,   129523000000, Kolkata  ,      178807
        692, Riya Reddy       , Male  ,  32, 9289473355, riyareddy123@gmail.com        , riyareddy2087@okyesbank        , ICICI               , HADT2011567,   291521000000,   704412000000, Pune     ,      104649
        693, Krishna Patel    , Female,  74, 9218187964, krishnapatel6872@gmail.com    , krishnapatel5880@okicici       , Canara Bank         , DCEI0063912,   777387000000,   523452000000, Delhi    ,      176660
        694, Krishna Nair     , Female,  47, 9217174837, krishnanair6957@gmail.com     , krishnanair4577@okicici        , HDFC                , CTHN7095775,   306962000000,    45514506634, Ahmedabad,      382323
        695, Jiya Sharma      , Other ,  62, 9674162999, jiyasharma6346@gmail.com      , jiyasharma6335@okhdfcbank      , ICICI               , XHGT4142095,   893950000000,   586991000000, Delhi    ,      280224
        696, Reyansh Chauhan  , Female,  54, 9912396905, reyanshchauhan5843@gmail.com  , reyanshchauhan8354@okicici     , Kotak Mahindra      , JZXO9099008,    97631217339,   889092000000, Bengaluru,      374574
        697, Myra Singh       , Other ,  29, 9571102676, myrasingh899@gmail.com        , myrasingh2496@oksbi            , SBI                 , PLXN6124609,   503147000000,    76447513586, Bengaluru,      107370
        698, Aarav Agarwal    , Other ,  36, 9877105656, aaravagarwal1761@gmail.com    , aaravagarwal5934@okicici       , HDFC                , VLWC2113882,   538252000000,   628837000000, Hyderabad,      192539
        699, Ishaan Nair      , Female,  51, 9710977796, ishaannair7786@gmail.com      , ishaannair2935@okhdfcbank      , ICICI               , VDMJ0512032,   186744000000,   268943000000, Kolkata  ,      420046
        700, Ananya Nair      , Male  ,  24, 9138737958, ananyanair1283@gmail.com      , ananyanair2644@oksbi           , Axis Bank           , VENO6460238,   569499000000,   922625000000, Delhi    ,      272496
        701, Shaurya Gowda    , Female,  45, 9053249795, shauryagowda1042@gmail.com    , shauryagowda3224@okhdfcbank    , Punjab National Bank, TQPT9806774,    67890870224,    29377138871, Pune     ,      179566
        702, Reyansh Kapoor   , Male  ,  72, 9056528993, reyanshkapoor2547@gmail.com   , reyanshkapoor2273@oksbi        , ICICI               , YKTW1366177,   427709000000,   332554000000, Ahmedabad,      191110
        703, Arjun Banerjee   , Male  ,  45, 9442176409, arjunbanerjee6881@gmail.com   , arjunbanerjee6576@okhdfcbank   , Canara Bank         , CKFQ4900743,   219763000000,   765686000000, Kolkata  ,      223769
        704, Jiya Chauhan     , Other ,  46, 9073381455, jiyachauhan7507@gmail.com     , jiyachauhan1388@oksbi          , ICICI               , XSFN6160608,     2422512126,   142970000000, Delhi    ,      117858
        705, Shaurya Iyer     , Other ,  54, 9929599473, shauryaiyer3043@gmail.com     , shauryaiyer2596@okkotak        , HDFC                , NZUX6422158,   586764000000,   801397000000, Ahmedabad,       10130
        706, Ananya Kapoor    , Female,  37, 9992598797, ananyakapoor9869@gmail.com    , ananyakapoor8149@oksbi         , HDFC                , ZXQH1597401,   870413000000,   780676000000, Bengaluru,      140762
        707, Ira Gowda        , Male  ,  28, 9202252185, iragowda9165@gmail.com        , iragowda1415@okhdfcbank        , Punjab National Bank, AXQQ5552703,   294356000000,   854325000000, Pune     ,      279055
        708, Vivaan Pillai    , Female,  67, 9426639117, vivaanpillai8408@gmail.com    , vivaanpillai9638@okyesbank     , SBI                 , YZWS8534115,   179832000000,   614706000000, Bengaluru,      421473
        709, Jiya Mukherjee   , Other ,  67, 9362898660, jiyamukherjee8488@gmail.com   , jiyamukherjee3905@okhdfcbank   , Kotak Mahindra      , UBUL7106832,    58547239658,   453568000000, Ahmedabad,      211053
        710, Sai Patel        , Male  ,  56, 9971710739, saipatel1146@gmail.com        , saipatel4825@okkotak           , SBI                 , KZQR8606315,   764846000000,   390950000000, Bengaluru,      311069
        711, Jiya Pillai      , Female,  59, 9599086452, jiyapillai1459@gmail.com      , jiyapillai7914@okkotak         , SBI                 , ZVHP4458996,   297335000000,   675374000000, Delhi    ,      464308
        712, Anika Mehta      , Female,  40, 9819009155, anikamehta7957@gmail.com      , anikamehta5051@okicici         , ICICI               , SYAI5107376,   356958000000,   252191000000, Pune     ,      235085
        713, Anika Singh      , Other ,  69, 9893732308, anikasingh6380@gmail.com      , anikasingh355@okicici          , Canara Bank         , ULDN3677600,   612067000000,   351115000000, Ahmedabad,      434226
        714, Vivaan Nair      , Other ,  63, 9462493641, vivaannair8979@gmail.com      , vivaannair8812@okhdfcbank      , Kotak Mahindra      , QNCC0471629,   551362000000,   215162000000, Hyderabad,      312101
        715, Aditya Agarwal   , Other ,  37, 9272646986, adityaagarwal6941@gmail.com   , adityaagarwal1777@okicici      , HDFC                , RFZE9766055,   649836000000,   289292000000, Kolkata  ,      377731
        716, Reyansh Chauhan  , Other ,  37, 9503705187, reyanshchauhan890@gmail.com   , reyanshchauhan3952@okhdfcbank  , ICICI               , EUMB5810296,   743564000000,   645371000000, Kolkata  ,      381149
        717, Sai Iyer         , Female,  28, 9881181310, saiiyer1440@gmail.com         , saiiyer3986@oksbi              , HDFC                , IGOZ9924255,   160400000000,   186970000000, Hyderabad,      250973
        718, Ishaan Patel     , Other ,  19, 9964274084, ishaanpatel5345@gmail.com     , ishaanpatel1355@okaxis         , Kotak Mahindra      , XGRA5938150,   533108000000,   982323000000, Delhi    ,      275679
        719, Kiara Shetty     , Other ,  30, 9257126148, kiarashetty7824@gmail.com     , kiarashetty157@oksbi           , Punjab National Bank, ZXQY9466839,   705141000000,   344044000000, Mumbai   ,      151745
        720, Vihaan Rathod    , Female,  30, 9621988892, vihaanrathod204@gmail.com     , vihaanrathod6027@oksbi         , SBI                 , YXHQ7802093,   909340000000,   176225000000, Kolkata  ,       74987
        721, Vihaan Yadav     , Female,  58, 9086158755, vihaanyadav8227@gmail.com     , vihaanyadav6084@okhdfcbank     , SBI                 , XEWW1067740,   758748000000,   575737000000, Chennai  ,      223259
        722, Vihaan Trivedi   , Male  ,  66, 9787015733, vihaantrivedi4939@gmail.com   , vihaantrivedi9217@okaxis       , HDFC                , DWNZ3062257,   812301000000,   451490000000, Hyderabad,      231999
        723, Diya Trivedi     , Female,  32, 9190986819, diyatrivedi7616@gmail.com     , diyatrivedi1170@okaxis         , Canara Bank         , HURO3804133,   104707000000,   282242000000, Kolkata  ,      320208
        724, Shaurya Sharma   , Male  ,  73, 9419682033, shauryasharma3135@gmail.com   , shauryasharma7662@okicici      , Axis Bank           , NEFV7122889,   426986000000,   851104000000, Ahmedabad,      413267
        725, Ira Yadav        , Other ,  71, 9544807772, irayadav1384@gmail.com        , irayadav3506@okaxis            , HDFC                , JAGL2310117,   972366000000,   241797000000, Mumbai   ,      395334
        726, Aadhya Jain      , Male  ,  48, 9971772388, aadhyajain6031@gmail.com      , aadhyajain3795@oksbi           , HDFC                , OICS7877941,   954554000000,   606565000000, Ahmedabad,      264783
        727, Diya Gowda       , Male  ,  40, 9989507870, diyagowda9193@gmail.com       , diyagowda5178@oksbi            , Axis Bank           , XGHM2453884,   244154000000,   545256000000, Bengaluru,      271814
        728, Aditya Rathod    , Other ,  70, 9588663694, adityarathod3198@gmail.com    , adityarathod1775@okyesbank     , Kotak Mahindra      , JZUF0156737,   182550000000,   426608000000, Mumbai   ,      283246
        729, Diya Kapoor      , Other ,  39, 9940181918, diyakapoor8955@gmail.com      , diyakapoor9139@okhdfcbank      , HDFC                , RWBG4359082,   467931000000,   829058000000, Ahmedabad,      201829
        730, Ananya Sharma    , Other ,  71, 9216856227, ananyasharma895@gmail.com     , ananyasharma2089@okyesbank     , SBI                 , IJAA3817661,   303875000000,   486910000000, Hyderabad,      490282
        731, Reyansh Jain     , Male  ,  33, 9645822574, reyanshjain6980@gmail.com     , reyanshjain617@okaxis          , Canara Bank         , AKTT1323830,   177356000000,   979666000000, Pune     ,      351090
        732, Kiara Chauhan    , Female,  74, 9027385933, kiarachauhan5064@gmail.com    , kiarachauhan3964@okhdfcbank    , Canara Bank         , QUWC2455998,   940475000000,   494875000000, Bengaluru,      267835
        733, Ananya Patel     , Female,  59, 9946696481, ananyapatel1648@gmail.com     , ananyapatel4197@okaxis         , ICICI               , AUVX4499799,   908126000000,   258834000000, Mumbai   ,      317886
        734, Aadhya Patel     , Female,  46, 9797247986, aadhyapatel8669@gmail.com     , aadhyapatel484@okhdfcbank      , HDFC                , GIXM3370611,   144142000000,   450097000000, Kolkata  ,      246036
        735, Vihaan Trivedi   , Other ,  37, 9332759599, vihaantrivedi6969@gmail.com   , vihaantrivedi9953@okkotak      , Axis Bank           , FOLY9914420,   910739000000,   185725000000, Hyderabad,      337469
        736, Aditya Nair      , Other ,  45, 9823220958, adityanair3735@gmail.com      , adityanair3978@okkotak         , Canara Bank         , TKDU1196219,   219122000000,    26812914797, Kolkata  ,      160945
        737, Ishaan Kapoor    , Female,  44, 9491935663, ishaankapoor6462@gmail.com    , ishaankapoor4511@oksbi         , SBI                 , RFYK0363120,   989176000000,   870966000000, Ahmedabad,      302995
        738, Kiara Banerjee   , Other ,  61, 9994395619, kiarabanerjee7631@gmail.com   , kiarabanerjee9147@okkotak      , SBI                 , CTHB5648388,   792430000000,   766544000000, Hyderabad,      267123
        739, Sara Patel       , Male  ,  46, 9276034239, sarapatel9616@gmail.com       , sarapatel3760@okicici          , SBI                 , WZID4861756,   985931000000,   517803000000, Delhi    ,       20010
        740, Kiara Pillai     , Male  ,  22, 9996781302, kiarapillai9955@gmail.com     , kiarapillai6730@oksbi          , Punjab National Bank, HEBD7695953,   594955000000,   530228000000, Kolkata  ,       52143
        741, Sara Banerjee    , Other ,  69, 9767549848, sarabanerjee13@gmail.com      , sarabanerjee5915@okicici       , ICICI               , XUKQ6632120,   478817000000,   885736000000, Hyderabad,      114339
        742, Aditya Trivedi   , Female,  66, 9340529150, adityatrivedi544@gmail.com    , adityatrivedi4410@okhdfcbank   , Axis Bank           , RMEK9959218,   513505000000,   222593000000, Delhi    ,      211362
        743, Diya Jain        , Female,  59, 9846988633, diyajain3938@gmail.com        , diyajain4733@okaxis            , Punjab National Bank, WCGV4935991,    50977828696,   790419000000, Chennai  ,      187075
